tconst,originalTitle,startYear,runtimeMinutes,genres,nconst,actorName,ordering,characters,directorName,averageRating,numVotes,budget_x,imdb_id_x,original_title_x,overview_x,popularity_x,poster_path_x,production_countries_x,release_date_x,revenue_x,runtime_x,spoken_languages_x,title_x,vote_average_x,vote_count_x,production_companies_name_x,production_companies_country_x,budget_y,imdb_id_y,original_title_y,overview_y,popularity_y,poster_path_y,production_countries_y,release_date_y,revenue_y,runtime_y,spoken_languages_y,title_y,vote_average_y,vote_count_y,production_companies_name_y,production_companies_country_y
tt11006570,La pièce rapportée,2020,86,Comedy,nm1081573,Philippe Katerine,3,"[""Paul Château-Têtard""]",Antonin Peretjatko,5.5,397.0,0,tt11006570,La Pièce rapportée,"Paul Château-Têtard, a 45-year-old bachelor from the best of Parisian nobility, has – for the first time in his life – to take the Metro, and even buy a ticket. It is with extraordinary luck that the beautiful young Ava happens to be sitting at the counter: a spark ignites and wedding bells begin ringing in the distance.",3.801,/vIgbRvb4Q8Id1cbZuWJPWLmIpgg.jpg,['FR'],2021-12-01,0,86,['fr'],Old Fashioned,5.713,40,"['Atelier de Production', 'Orange Studio', 'Auvergne-Rhône-Alpes Cinéma']","['FR', 'FR', 'FR']",0,tt11006570,La Pièce rapportée,"Paul Château-Têtard, a 45-year-old bachelor from the best of Parisian nobility, has – for the first time in his life – to take the Metro, and even buy a ticket. It is with extraordinary luck that the beautiful young Ava happens to be sitting at the counter: a spark ignites and wedding bells begin ringing in the distance.",3.801,/vIgbRvb4Q8Id1cbZuWJPWLmIpgg.jpg,['FR'],2021-12-01,0,86,['fr'],Old Fashioned,5.713,40,"['Atelier de Production', 'Orange Studio', 'Auvergne-Rhône-Alpes Cinéma']","['FR', 'FR', 'FR']"
tt11013434,Antoinette dans les Cévennes,2020,96,"Adventure,Comedy,Romance",nm2662182,Laure Calamy,1,"[""Antoinette Lapouge""]",Caroline Vignal,6.5,4050.0,0,tt11013434,Antoinette dans les Cévennes,"Antoinette, a school teacher, is looking forward to her long planned summer holidays with her secret lover Vladimir, the father of one of her pupils. When learning that Vladimir cannot come because his wife organized a surprise trekking holiday in the Cévennes National Park with their daughter and a donkey to carry their load, Antoinette decides to follow their track, by herself, with Patrick, a protective donkey.",10.299,/hHU3tev4ujbaElfI6cHlwMqsM5J.jpg,"['BE', 'FR']",2020-09-16,0,97,['fr'],"My Donkey, My Lover & I",6.455,278,"['Chapka Films', 'France 3 Cinéma', 'Belga Productions', 'La Filmerie']","['FR', 'FR', 'BE', 'FR']",0,tt11013434,Antoinette dans les Cévennes,"Antoinette, a school teacher, is looking forward to her long planned summer holidays with her secret lover Vladimir, the father of one of her pupils. When learning that Vladimir cannot come because his wife organized a surprise trekking holiday in the Cévennes National Park with their daughter and a donkey to carry their load, Antoinette decides to follow their track, by herself, with Patrick, a protective donkey.",10.299,/hHU3tev4ujbaElfI6cHlwMqsM5J.jpg,"['BE', 'FR']",2020-09-16,0,97,['fr'],"My Donkey, My Lover & I",6.455,278,"['Chapka Films', 'France 3 Cinéma', 'Belga Productions', 'La Filmerie']","['FR', 'FR', 'BE', 'FR']"
tt11013434,Antoinette dans les Cévennes,2020,96,"Adventure,Comedy,Romance",nm3118835,Benjamin Lavernhe,2,"[""Vladimir Loubier""]",Caroline Vignal,6.5,4050.0,0,tt11013434,Antoinette dans les Cévennes,"Antoinette, a school teacher, is looking forward to her long planned summer holidays with her secret lover Vladimir, the father of one of her pupils. When learning that Vladimir cannot come because his wife organized a surprise trekking holiday in the Cévennes National Park with their daughter and a donkey to carry their load, Antoinette decides to follow their track, by herself, with Patrick, a protective donkey.",10.299,/hHU3tev4ujbaElfI6cHlwMqsM5J.jpg,"['BE', 'FR']",2020-09-16,0,97,['fr'],"My Donkey, My Lover & I",6.455,278,"['Chapka Films', 'France 3 Cinéma', 'Belga Productions', 'La Filmerie']","['FR', 'FR', 'BE', 'FR']",0,tt11013434,Antoinette dans les Cévennes,"Antoinette, a school teacher, is looking forward to her long planned summer holidays with her secret lover Vladimir, the father of one of her pupils. When learning that Vladimir cannot come because his wife organized a surprise trekking holiday in the Cévennes National Park with their daughter and a donkey to carry their load, Antoinette decides to follow their track, by herself, with Patrick, a protective donkey.",10.299,/hHU3tev4ujbaElfI6cHlwMqsM5J.jpg,"['BE', 'FR']",2020-09-16,0,97,['fr'],"My Donkey, My Lover & I",6.455,278,"['Chapka Films', 'France 3 Cinéma', 'Belga Productions', 'La Filmerie']","['FR', 'FR', 'BE', 'FR']"
tt11013434,Antoinette dans les Cévennes,2020,96,"Adventure,Comedy,Romance",nm2015893,Olivia Côte,3,"[""Eléonore Loubier""]",Caroline Vignal,6.5,4050.0,0,tt11013434,Antoinette dans les Cévennes,"Antoinette, a school teacher, is looking forward to her long planned summer holidays with her secret lover Vladimir, the father of one of her pupils. When learning that Vladimir cannot come because his wife organized a surprise trekking holiday in the Cévennes National Park with their daughter and a donkey to carry their load, Antoinette decides to follow their track, by herself, with Patrick, a protective donkey.",10.299,/hHU3tev4ujbaElfI6cHlwMqsM5J.jpg,"['BE', 'FR']",2020-09-16,0,97,['fr'],"My Donkey, My Lover & I",6.455,278,"['Chapka Films', 'France 3 Cinéma', 'Belga Productions', 'La Filmerie']","['FR', 'FR', 'BE', 'FR']",0,tt11013434,Antoinette dans les Cévennes,"Antoinette, a school teacher, is looking forward to her long planned summer holidays with her secret lover Vladimir, the father of one of her pupils. When learning that Vladimir cannot come because his wife organized a surprise trekking holiday in the Cévennes National Park with their daughter and a donkey to carry their load, Antoinette decides to follow their track, by herself, with Patrick, a protective donkey.",10.299,/hHU3tev4ujbaElfI6cHlwMqsM5J.jpg,"['BE', 'FR']",2020-09-16,0,97,['fr'],"My Donkey, My Lover & I",6.455,278,"['Chapka Films', 'France 3 Cinéma', 'Belga Productions', 'La Filmerie']","['FR', 'FR', 'BE', 'FR']"
tt11013468,Chacun chez soi,2020,83,Comedy,nm0488477,Michèle Laroque,1,"[""Catherine""]",Michèle Laroque,4.8,413.0,8116935,tt11013468,Chacun chez soi,"Catherine and Yann, happily married for many years, should have spent the year travelling abroad. But since he sold his business, Yann has been too busy with his bonsai trees and keeps postponing the big trip. Things go from bad to worse when their 27-year-old broke daughter and her boyfriend lose their apartment and come knocking on the door to stay. With Yann’s mid-life crisis spinning out of control, their couch surfing daughter and partner getting increasingly invasive and their stay becoming indefinite, Catherine will try everything to kick them out of the parental home and get her life back on track!",5.783,/tDnkvlBXXiIkAowjtzLeU54ZVhK.jpg,['FR'],2021-06-02,0,83,['fr'],Kids Are Back,5.363,62,"['Alter Films', 'StudioCanal', 'France 2 Cinéma']","['FR', 'FR', 'FR']",8116935,tt11013468,Chacun chez soi,"Catherine and Yann, happily married for many years, should have spent the year travelling abroad. But since he sold his business, Yann has been too busy with his bonsai trees and keeps postponing the big trip. Things go from bad to worse when their 27-year-old broke daughter and her boyfriend lose their apartment and come knocking on the door to stay. With Yann’s mid-life crisis spinning out of control, their couch surfing daughter and partner getting increasingly invasive and their stay becoming indefinite, Catherine will try everything to kick them out of the parental home and get her life back on track!",5.783,/tDnkvlBXXiIkAowjtzLeU54ZVhK.jpg,['FR'],2021-06-02,0,83,['fr'],Kids Are Back,5.363,62,"['Alter Films', 'StudioCanal', 'France 2 Cinéma']","['FR', 'FR', 'FR']"
tt11013468,Chacun chez soi,2020,83,Comedy,nm1024183,Stéphane De Groodt,2,"[""Yann""]",Michèle Laroque,4.8,413.0,8116935,tt11013468,Chacun chez soi,"Catherine and Yann, happily married for many years, should have spent the year travelling abroad. But since he sold his business, Yann has been too busy with his bonsai trees and keeps postponing the big trip. Things go from bad to worse when their 27-year-old broke daughter and her boyfriend lose their apartment and come knocking on the door to stay. With Yann’s mid-life crisis spinning out of control, their couch surfing daughter and partner getting increasingly invasive and their stay becoming indefinite, Catherine will try everything to kick them out of the parental home and get her life back on track!",5.783,/tDnkvlBXXiIkAowjtzLeU54ZVhK.jpg,['FR'],2021-06-02,0,83,['fr'],Kids Are Back,5.363,62,"['Alter Films', 'StudioCanal', 'France 2 Cinéma']","['FR', 'FR', 'FR']",8116935,tt11013468,Chacun chez soi,"Catherine and Yann, happily married for many years, should have spent the year travelling abroad. But since he sold his business, Yann has been too busy with his bonsai trees and keeps postponing the big trip. Things go from bad to worse when their 27-year-old broke daughter and her boyfriend lose their apartment and come knocking on the door to stay. With Yann’s mid-life crisis spinning out of control, their couch surfing daughter and partner getting increasingly invasive and their stay becoming indefinite, Catherine will try everything to kick them out of the parental home and get her life back on track!",5.783,/tDnkvlBXXiIkAowjtzLeU54ZVhK.jpg,['FR'],2021-06-02,0,83,['fr'],Kids Are Back,5.363,62,"['Alter Films', 'StudioCanal', 'France 2 Cinéma']","['FR', 'FR', 'FR']"
tt11013468,Chacun chez soi,2020,83,Comedy,nm1295721,Alice de Lencquesaing,3,"[""Anna""]",Michèle Laroque,4.8,413.0,8116935,tt11013468,Chacun chez soi,"Catherine and Yann, happily married for many years, should have spent the year travelling abroad. But since he sold his business, Yann has been too busy with his bonsai trees and keeps postponing the big trip. Things go from bad to worse when their 27-year-old broke daughter and her boyfriend lose their apartment and come knocking on the door to stay. With Yann’s mid-life crisis spinning out of control, their couch surfing daughter and partner getting increasingly invasive and their stay becoming indefinite, Catherine will try everything to kick them out of the parental home and get her life back on track!",5.783,/tDnkvlBXXiIkAowjtzLeU54ZVhK.jpg,['FR'],2021-06-02,0,83,['fr'],Kids Are Back,5.363,62,"['Alter Films', 'StudioCanal', 'France 2 Cinéma']","['FR', 'FR', 'FR']",8116935,tt11013468,Chacun chez soi,"Catherine and Yann, happily married for many years, should have spent the year travelling abroad. But since he sold his business, Yann has been too busy with his bonsai trees and keeps postponing the big trip. Things go from bad to worse when their 27-year-old broke daughter and her boyfriend lose their apartment and come knocking on the door to stay. With Yann’s mid-life crisis spinning out of control, their couch surfing daughter and partner getting increasingly invasive and their stay becoming indefinite, Catherine will try everything to kick them out of the parental home and get her life back on track!",5.783,/tDnkvlBXXiIkAowjtzLeU54ZVhK.jpg,['FR'],2021-06-02,0,83,['fr'],Kids Are Back,5.363,62,"['Alter Films', 'StudioCanal', 'France 2 Cinéma']","['FR', 'FR', 'FR']"
tt11018038,Dune Dreams,2021,103,"Drama,Mystery,Thriller",nm0536095,Benoît Magimel,1,"[""Simon""]",Samuel Doux,5.2,49.0,0,tt11018038,Dune Dreams,"In the wake of his wife’s death, Simon tries to make a fresh start by moving with his son Camille to Dubai. In that extraordinary city, Camille manages to forget, let go, and begin a new life. But for Simon, it’s not so easy. He begins to feel an alarming presence in their home - someone quietly, patiently lurking in the shadows. Could it really be his double? Simon slowly succumbs to anxiety and thinks he is going mad. But he’s not the only one to feel threatened this way. It seems to be happening to all people in Dubai who refuse to cut off all ties to their past.",1.4,/5UI57QaaKArOx7vUrmHQ8symLPj.jpg,['FR'],2021-06-02,0,103,['fr'],Dune Dreams,5.6,5,['Avenue B Productions'],['FR'],0,tt11018038,Dune Dreams,"In the wake of his wife’s death, Simon tries to make a fresh start by moving with his son Camille to Dubai. In that extraordinary city, Camille manages to forget, let go, and begin a new life. But for Simon, it’s not so easy. He begins to feel an alarming presence in their home - someone quietly, patiently lurking in the shadows. Could it really be his double? Simon slowly succumbs to anxiety and thinks he is going mad. But he’s not the only one to feel threatened this way. It seems to be happening to all people in Dubai who refuse to cut off all ties to their past.",1.4,/5UI57QaaKArOx7vUrmHQ8symLPj.jpg,['FR'],2021-06-02,0,103,['fr'],Dune Dreams,5.6,5,['Avenue B Productions'],['FR']
tt11018038,Dune Dreams,2021,103,"Drama,Mystery,Thriller",nm6601314,Igor van Dessel,2,"[""Camille""]",Samuel Doux,5.2,49.0,0,tt11018038,Dune Dreams,"In the wake of his wife’s death, Simon tries to make a fresh start by moving with his son Camille to Dubai. In that extraordinary city, Camille manages to forget, let go, and begin a new life. But for Simon, it’s not so easy. He begins to feel an alarming presence in their home - someone quietly, patiently lurking in the shadows. Could it really be his double? Simon slowly succumbs to anxiety and thinks he is going mad. But he’s not the only one to feel threatened this way. It seems to be happening to all people in Dubai who refuse to cut off all ties to their past.",1.4,/5UI57QaaKArOx7vUrmHQ8symLPj.jpg,['FR'],2021-06-02,0,103,['fr'],Dune Dreams,5.6,5,['Avenue B Productions'],['FR'],0,tt11018038,Dune Dreams,"In the wake of his wife’s death, Simon tries to make a fresh start by moving with his son Camille to Dubai. In that extraordinary city, Camille manages to forget, let go, and begin a new life. But for Simon, it’s not so easy. He begins to feel an alarming presence in their home - someone quietly, patiently lurking in the shadows. Could it really be his double? Simon slowly succumbs to anxiety and thinks he is going mad. But he’s not the only one to feel threatened this way. It seems to be happening to all people in Dubai who refuse to cut off all ties to their past.",1.4,/5UI57QaaKArOx7vUrmHQ8symLPj.jpg,['FR'],2021-06-02,0,103,['fr'],Dune Dreams,5.6,5,['Avenue B Productions'],['FR']
tt11018038,Dune Dreams,2021,103,"Drama,Mystery,Thriller",nm2995617,Mercedes Cabral,3,"[""Lani""]",Samuel Doux,5.2,49.0,0,tt11018038,Dune Dreams,"In the wake of his wife’s death, Simon tries to make a fresh start by moving with his son Camille to Dubai. In that extraordinary city, Camille manages to forget, let go, and begin a new life. But for Simon, it’s not so easy. He begins to feel an alarming presence in their home - someone quietly, patiently lurking in the shadows. Could it really be his double? Simon slowly succumbs to anxiety and thinks he is going mad. But he’s not the only one to feel threatened this way. It seems to be happening to all people in Dubai who refuse to cut off all ties to their past.",1.4,/5UI57QaaKArOx7vUrmHQ8symLPj.jpg,['FR'],2021-06-02,0,103,['fr'],Dune Dreams,5.6,5,['Avenue B Productions'],['FR'],0,tt11018038,Dune Dreams,"In the wake of his wife’s death, Simon tries to make a fresh start by moving with his son Camille to Dubai. In that extraordinary city, Camille manages to forget, let go, and begin a new life. But for Simon, it’s not so easy. He begins to feel an alarming presence in their home - someone quietly, patiently lurking in the shadows. Could it really be his double? Simon slowly succumbs to anxiety and thinks he is going mad. But he’s not the only one to feel threatened this way. It seems to be happening to all people in Dubai who refuse to cut off all ties to their past.",1.4,/5UI57QaaKArOx7vUrmHQ8symLPj.jpg,['FR'],2021-06-02,0,103,['fr'],Dune Dreams,5.6,5,['Avenue B Productions'],['FR']
tt11032810,Cinquième set,2020,105,"Drama,Sport",nm3367478,Alex Lutz,1,"[""Thomas J. Edison""]",Quentin Reynaud,6.5,1519.0,0,tt11032810,Cinquième set,"Thomas was once renowned as a young tennis prodigy, but never had the career he hoped for. At 37, despite his declining physical fitness and shattered knee he decides to compete in the intense qualifying rounds of the French Open at Roland-Garros for one last attempt at glory. Although his wife Eve and mother Judith advise him to give up, Thomas obsessively pushes forward. He will have to fight his own demons and will ultimately face a determined young player who reminds him of his younger self.",6.895,/a2JW1MixPQsF0MtPtyNxoDiQ4wO.jpg,['FR'],2021-06-16,0,113,['fr'],Final Set,6.343,140,['22h22'],['FR'],0,tt11032810,Cinquième set,"Thomas was once renowned as a young tennis prodigy, but never had the career he hoped for. At 37, despite his declining physical fitness and shattered knee he decides to compete in the intense qualifying rounds of the French Open at Roland-Garros for one last attempt at glory. Although his wife Eve and mother Judith advise him to give up, Thomas obsessively pushes forward. He will have to fight his own demons and will ultimately face a determined young player who reminds him of his younger self.",6.895,/a2JW1MixPQsF0MtPtyNxoDiQ4wO.jpg,['FR'],2021-06-16,0,113,['fr'],Final Set,6.343,140,['22h22'],['FR']
tt11032810,Cinquième set,2020,105,"Drama,Sport",nm0320759,Ana Girardot,2,"[""Eve""]",Quentin Reynaud,6.5,1519.0,0,tt11032810,Cinquième set,"Thomas was once renowned as a young tennis prodigy, but never had the career he hoped for. At 37, despite his declining physical fitness and shattered knee he decides to compete in the intense qualifying rounds of the French Open at Roland-Garros for one last attempt at glory. Although his wife Eve and mother Judith advise him to give up, Thomas obsessively pushes forward. He will have to fight his own demons and will ultimately face a determined young player who reminds him of his younger self.",6.895,/a2JW1MixPQsF0MtPtyNxoDiQ4wO.jpg,['FR'],2021-06-16,0,113,['fr'],Final Set,6.343,140,['22h22'],['FR'],0,tt11032810,Cinquième set,"Thomas was once renowned as a young tennis prodigy, but never had the career he hoped for. At 37, despite his declining physical fitness and shattered knee he decides to compete in the intense qualifying rounds of the French Open at Roland-Garros for one last attempt at glory. Although his wife Eve and mother Judith advise him to give up, Thomas obsessively pushes forward. He will have to fight his own demons and will ultimately face a determined young player who reminds him of his younger self.",6.895,/a2JW1MixPQsF0MtPtyNxoDiQ4wO.jpg,['FR'],2021-06-16,0,113,['fr'],Final Set,6.343,140,['22h22'],['FR']
tt11032810,Cinquième set,2020,105,"Drama,Sport",nm0000218,Kristin Scott Thomas,3,"[""Judith Edison""]",Quentin Reynaud,6.5,1519.0,0,tt11032810,Cinquième set,"Thomas was once renowned as a young tennis prodigy, but never had the career he hoped for. At 37, despite his declining physical fitness and shattered knee he decides to compete in the intense qualifying rounds of the French Open at Roland-Garros for one last attempt at glory. Although his wife Eve and mother Judith advise him to give up, Thomas obsessively pushes forward. He will have to fight his own demons and will ultimately face a determined young player who reminds him of his younger self.",6.895,/a2JW1MixPQsF0MtPtyNxoDiQ4wO.jpg,['FR'],2021-06-16,0,113,['fr'],Final Set,6.343,140,['22h22'],['FR'],0,tt11032810,Cinquième set,"Thomas was once renowned as a young tennis prodigy, but never had the career he hoped for. At 37, despite his declining physical fitness and shattered knee he decides to compete in the intense qualifying rounds of the French Open at Roland-Garros for one last attempt at glory. Although his wife Eve and mother Judith advise him to give up, Thomas obsessively pushes forward. He will have to fight his own demons and will ultimately face a determined young player who reminds him of his younger self.",6.895,/a2JW1MixPQsF0MtPtyNxoDiQ4wO.jpg,['FR'],2021-06-16,0,113,['fr'],Final Set,6.343,140,['22h22'],['FR']
tt11051898,Les oiseaux ivres,2021,105,Drama,nm9716310,Jorge Antonio Guerrero,1,"[""Willy""]",Ivan Grbovic,6.7,338.0,0,tt11051898,Les oiseaux ivres,"A drug-cartel worker runs afoul of his boss and migrates to Canada, in Ivan Grbovic’s timely tale of star-crossed love and starting over.",2.439,/jGPIZIaogTb1gflX9FcnsJ001iD.jpg,['CA'],2021-10-15,0,105,"['zh', 'en', 'fr', 'es']",Drunken Birds,6.6,5,"['micro_scope', 'Pimienta Films']","['CA', 'MX']",0,tt11051898,Les oiseaux ivres,"A drug-cartel worker runs afoul of his boss and migrates to Canada, in Ivan Grbovic’s timely tale of star-crossed love and starting over.",2.439,/jGPIZIaogTb1gflX9FcnsJ001iD.jpg,['CA'],2021-10-15,0,105,"['zh', 'en', 'fr', 'es']",Drunken Birds,6.6,5,"['micro_scope', 'Pimienta Films']","['CA', 'MX']"
tt11051898,Les oiseaux ivres,2021,105,Drama,nm1118078,Hélène Florent,2,"[""Julie""]",Ivan Grbovic,6.7,338.0,0,tt11051898,Les oiseaux ivres,"A drug-cartel worker runs afoul of his boss and migrates to Canada, in Ivan Grbovic’s timely tale of star-crossed love and starting over.",2.439,/jGPIZIaogTb1gflX9FcnsJ001iD.jpg,['CA'],2021-10-15,0,105,"['zh', 'en', 'fr', 'es']",Drunken Birds,6.6,5,"['micro_scope', 'Pimienta Films']","['CA', 'MX']",0,tt11051898,Les oiseaux ivres,"A drug-cartel worker runs afoul of his boss and migrates to Canada, in Ivan Grbovic’s timely tale of star-crossed love and starting over.",2.439,/jGPIZIaogTb1gflX9FcnsJ001iD.jpg,['CA'],2021-10-15,0,105,"['zh', 'en', 'fr', 'es']",Drunken Birds,6.6,5,"['micro_scope', 'Pimienta Films']","['CA', 'MX']"
tt11051898,Les oiseaux ivres,2021,105,Drama,nm0499218,Claude Legault,3,"[""Richard""]",Ivan Grbovic,6.7,338.0,0,tt11051898,Les oiseaux ivres,"A drug-cartel worker runs afoul of his boss and migrates to Canada, in Ivan Grbovic’s timely tale of star-crossed love and starting over.",2.439,/jGPIZIaogTb1gflX9FcnsJ001iD.jpg,['CA'],2021-10-15,0,105,"['zh', 'en', 'fr', 'es']",Drunken Birds,6.6,5,"['micro_scope', 'Pimienta Films']","['CA', 'MX']",0,tt11051898,Les oiseaux ivres,"A drug-cartel worker runs afoul of his boss and migrates to Canada, in Ivan Grbovic’s timely tale of star-crossed love and starting over.",2.439,/jGPIZIaogTb1gflX9FcnsJ001iD.jpg,['CA'],2021-10-15,0,105,"['zh', 'en', 'fr', 'es']",Drunken Birds,6.6,5,"['micro_scope', 'Pimienta Films']","['CA', 'MX']"
tt11058214,Des feux dans la nuit,2020,94,"Drama,History",nm6601314,Igor van Dessel,1,"[""Alan""]",Dominique Lienhard,7.2,46.0,1220000,tt11058214,Des feux dans la nuit,"Seventeenth century. Set in a small village, nestled between the sea and the mountain, the father of Alan, a young fifteen-year-old boy, has sold himself for two years to indentured service. Alan is forced to take the place of his father and struggles to support his family.",1.96,/s7xvzygWP36pgKLpN3n2zHEYGAW.jpg,"['BE', 'FR']",2020-12-01,0,94,['fr'],Fires in the Dark,3.0,2,"['Offshore', 'Hélicotronc', 'Sophie Dulac Productions', 'Versatile Film']","['FR', 'BE', 'FR', '']",1220000,tt11058214,Des feux dans la nuit,"Seventeenth century. Set in a small village, nestled between the sea and the mountain, the father of Alan, a young fifteen-year-old boy, has sold himself for two years to indentured service. Alan is forced to take the place of his father and struggles to support his family.",1.96,/s7xvzygWP36pgKLpN3n2zHEYGAW.jpg,"['BE', 'FR']",2020-12-01,0,94,['fr'],Fires in the Dark,3.0,2,"['Offshore', 'Hélicotronc', 'Sophie Dulac Productions', 'Versatile Film']","['FR', 'BE', 'FR', '']"
tt11058214,Des feux dans la nuit,2020,94,"Drama,History",nm0320759,Ana Girardot,2,"[""Mia""]",Dominique Lienhard,7.2,46.0,1220000,tt11058214,Des feux dans la nuit,"Seventeenth century. Set in a small village, nestled between the sea and the mountain, the father of Alan, a young fifteen-year-old boy, has sold himself for two years to indentured service. Alan is forced to take the place of his father and struggles to support his family.",1.96,/s7xvzygWP36pgKLpN3n2zHEYGAW.jpg,"['BE', 'FR']",2020-12-01,0,94,['fr'],Fires in the Dark,3.0,2,"['Offshore', 'Hélicotronc', 'Sophie Dulac Productions', 'Versatile Film']","['FR', 'BE', 'FR', '']",1220000,tt11058214,Des feux dans la nuit,"Seventeenth century. Set in a small village, nestled between the sea and the mountain, the father of Alan, a young fifteen-year-old boy, has sold himself for two years to indentured service. Alan is forced to take the place of his father and struggles to support his family.",1.96,/s7xvzygWP36pgKLpN3n2zHEYGAW.jpg,"['BE', 'FR']",2020-12-01,0,94,['fr'],Fires in the Dark,3.0,2,"['Offshore', 'Hélicotronc', 'Sophie Dulac Productions', 'Versatile Film']","['FR', 'BE', 'FR', '']"
tt11058214,Des feux dans la nuit,2020,94,"Drama,History",nm0005599,Jérémie Elkaïm,3,"[""Mirko""]",Dominique Lienhard,7.2,46.0,1220000,tt11058214,Des feux dans la nuit,"Seventeenth century. Set in a small village, nestled between the sea and the mountain, the father of Alan, a young fifteen-year-old boy, has sold himself for two years to indentured service. Alan is forced to take the place of his father and struggles to support his family.",1.96,/s7xvzygWP36pgKLpN3n2zHEYGAW.jpg,"['BE', 'FR']",2020-12-01,0,94,['fr'],Fires in the Dark,3.0,2,"['Offshore', 'Hélicotronc', 'Sophie Dulac Productions', 'Versatile Film']","['FR', 'BE', 'FR', '']",1220000,tt11058214,Des feux dans la nuit,"Seventeenth century. Set in a small village, nestled between the sea and the mountain, the father of Alan, a young fifteen-year-old boy, has sold himself for two years to indentured service. Alan is forced to take the place of his father and struggles to support his family.",1.96,/s7xvzygWP36pgKLpN3n2zHEYGAW.jpg,"['BE', 'FR']",2020-12-01,0,94,['fr'],Fires in the Dark,3.0,2,"['Offshore', 'Hélicotronc', 'Sophie Dulac Productions', 'Versatile Film']","['FR', 'BE', 'FR', '']"
tt11060092,Poly,2020,102,Family,nm0167388,François Cluzet,1,"[""Victor""]",Nicolas Vanier,5.7,226.0,0,tt11060092,Poly,The adventures of Shetland pony Poly in the South of France.,2.939,/n2v7Uqe9wjguBjDtOX9sbA1OSMh.jpg,['FR'],2020-06-10,5236154,102,['fr'],Poly,5.971,35,"['Bonne Pioche', 'SND', 'Canal+', 'France 3 Cinéma', 'France Télévisions', 'OCS', 'Région Occitanie/Pyrénées-Méditerranée', 'uFund', 'uMedia']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'BE', 'BE']",0,tt11060092,Poly,The adventures of Shetland pony Poly in the South of France.,2.939,/n2v7Uqe9wjguBjDtOX9sbA1OSMh.jpg,['FR'],2020-06-10,5236154,102,['fr'],Poly,5.971,35,"['Bonne Pioche', 'SND', 'Canal+', 'France 3 Cinéma', 'France Télévisions', 'OCS', 'Région Occitanie/Pyrénées-Méditerranée', 'uFund', 'uMedia']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'BE', 'BE']"
tt11060092,Poly,2020,102,Family,nm0310865,Julie Gayet,2,"[""Louise""]",Nicolas Vanier,5.7,226.0,0,tt11060092,Poly,The adventures of Shetland pony Poly in the South of France.,2.939,/n2v7Uqe9wjguBjDtOX9sbA1OSMh.jpg,['FR'],2020-06-10,5236154,102,['fr'],Poly,5.971,35,"['Bonne Pioche', 'SND', 'Canal+', 'France 3 Cinéma', 'France Télévisions', 'OCS', 'Région Occitanie/Pyrénées-Méditerranée', 'uFund', 'uMedia']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'BE', 'BE']",0,tt11060092,Poly,The adventures of Shetland pony Poly in the South of France.,2.939,/n2v7Uqe9wjguBjDtOX9sbA1OSMh.jpg,['FR'],2020-06-10,5236154,102,['fr'],Poly,5.971,35,"['Bonne Pioche', 'SND', 'Canal+', 'France 3 Cinéma', 'France Télévisions', 'OCS', 'Région Occitanie/Pyrénées-Méditerranée', 'uFund', 'uMedia']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'BE', 'BE']"
tt11060092,Poly,2020,102,Family,nm0863816,Patrick Timsit,3,"[""Brancalou""]",Nicolas Vanier,5.7,226.0,0,tt11060092,Poly,The adventures of Shetland pony Poly in the South of France.,2.939,/n2v7Uqe9wjguBjDtOX9sbA1OSMh.jpg,['FR'],2020-06-10,5236154,102,['fr'],Poly,5.971,35,"['Bonne Pioche', 'SND', 'Canal+', 'France 3 Cinéma', 'France Télévisions', 'OCS', 'Région Occitanie/Pyrénées-Méditerranée', 'uFund', 'uMedia']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'BE', 'BE']",0,tt11060092,Poly,The adventures of Shetland pony Poly in the South of France.,2.939,/n2v7Uqe9wjguBjDtOX9sbA1OSMh.jpg,['FR'],2020-06-10,5236154,102,['fr'],Poly,5.971,35,"['Bonne Pioche', 'SND', 'Canal+', 'France 3 Cinéma', 'France Télévisions', 'OCS', 'Région Occitanie/Pyrénées-Méditerranée', 'uFund', 'uMedia']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'BE', 'BE']"
